customer_id,donation_id,donation_date,donation_end_date,donation_amount,product,channel_pay
3824404,12560929.3,2024-04-12,,10.0,General_Donation,Cash Payment
3396404,12666844.3,2024-11-28,2024-11-28,10.0,Membership,Cash Payment
3772604,1247354.1,2024-09-10,,12.0,General_Donation,Cash Payment
2819304,1238045.1,2024-03-11,,12.0,General_Donation,Cash Payment
6461804,1252541.1,2024-12-11,,12.0,General_Donation,Cash Payment
98404,12586188.3,2024-06-07,,20.0,General_Donation,Cash Payment
5947794,12568402.3,2024-04-28,,20.0,Membership_TopUp,Cash Payment
3164004,12800382.3,2025-08-08,,20.0,Membership_TopUp,Cash Payment
78704,12663859.3,2024-11-22,,20.0,General_Donation,Cash Payment
9967804,12789283.3,2025-07-10,,20.0,Membership_TopUp,Cash Payment
8504504,1258819.1,2025-04-13,,20.0,General_Donation,Cash Payment
4501804,12747266.3,2025-03-14,,20.0,Membership_TopUp,Cash Payment
8789894,12797758.3,2025-08-03,,20.0,Membership_TopUp,Cash Payment
4637194,12758056.3,2025-03-29,,20.0,Membership_TopUp,Cash Payment
8415804,1259844.1,2025-05-05,,20.0,General_Donation,Cash Payment
9276094,12590825.3,2024-06-27,,20.0,General_Donation,Cash Payment
2496404,12582025.3,2024-05-19,,20.0,General_Donation,Cash Payment
9276094,12583918.3,2024-05-29,,20.0,General_Donation,Cash Payment
407804,12771444.3,2025-04-19,,20.0,Membership_TopUp,Cash Payment
8899404,12812223.3,2025-08-18,,20.0,Membership_TopUp,Cash Payment
1767194,12609303.3,2024-08-27,,20.0,Membership_TopUp,Cash Payment
9276094,12582405.3,2024-05-22,,20.0,General_Donation,Cash Payment
6266504,1262179.1,2025-06-23,,20.0,General_Donation,Cash Payment
660004,1260770.1,2025-05-25,,20.0,General_Donation,Cash Payment
563004,1258561.1,2025-04-06,,22.0,General_Donation,Cash Payment
6297104,1262696.1,2025-07-05,,24.0,General_Donation,Cash Payment
9370304,1235624.1,2024-01-14,,24.0,General_Donation,Cash Payment
3760104,12795021.3,2025-07-19,,30.0,General_Donation,Cash Payment
6676104,1262535.1,2025-06-30,,30.0,General_Donation,Cash Payment
3333504,1256388.1,2025-02-17,,30.0,General_Donation,Cash Payment
4563004,1258578.1,2025-04-06,,30.0,General_Donation,Cash Payment
7942404,12551522.3,2024-03-28,,30.0,General_Donation,Cash Payment
4417704,1250265.1,2024-11-04,,30.0,General_Donation,Cash Payment
5362894,12656715.3,2024-11-07,,35.0,Membership_TopUp,Cash Payment
5624804,12811155.3,2025-08-18,,35.0,Membership_TopUp,Cash Payment
3058604,1247999.1,2024-09-26,,36.0,General_Donation,Cash Payment
8531104,1261063.1,2025-06-01,,36.0,General_Donation,Cash Payment
3024604,1247545.1,2024-09-14,,36.0,General_Donation,Cash Payment
118704,1250924.1,2024-11-17,2025-03-06,38.0,Membership,Cash Payment
2047304,12594249.3,2024-07-07,2024-08-02,38.0,Membership,Cash Payment
9724404,12601257.3,2024-08-12,,40.0,Membership_TopUp,Cash Payment
7762604,1259136.1,2025-04-20,,40.0,General_Donation,Cash Payment
8366504,12711353.3,2024-12-21,,40.0,Membership_TopUp,Cash Payment
1371904,1256428.1,2025-02-18,,40.0,Membership,Cash Payment
3872604,1247438.1,2024-09-12,,40.0,General_Donation,Cash Payment
7716804,1254781.1,2025-01-18,,40.0,General_Donation,Cash Payment
5926804,12809725.3,2025-08-19,,45.0,Membership_TopUp,Cash Payment
4147304,12805443.3,2025-08-18,,45.0,Membership_TopUp,Cash Payment
9017904,12812280.3,2025-08-22,,45.0,Membership_TopUp,Cash Payment
4612804,12775683.3,2025-05-01,,45.0,Membership_TopUp,Cash Payment
134094,12515664.3,2024-02-15,,45.0,Membership_TopUp,Cash Payment
1733094,12733951.3,2025-02-22,,45.0,Membership_TopUp,Cash Payment
6323304,1236344.1,2024-01-31,,45.0,General_Donation,Cash Payment
6538804,12809459.3,2025-08-19,,45.0,Membership_TopUp,Cash Payment
6910504,12663680.3,2024-11-22,,45.0,Membership_TopUp,Cash Payment
4698004,1259983.1,2025-05-09,2025-05-09,48.0,Membership,Cash Payment
2656904,1257666.1,2025-03-18,2025-03-27,48.0,Membership,Cash Payment
4039804,1255851.1,2025-02-08,2025-06-28,48.0,Membership,Cash Payment
3646404,1240920.1,2024-05-13,2024-10-25,48.0,Membership,Cash Payment
8571104,1261193.1,2025-06-05,,48.0,Membership,Cash Payment
7792404,1238944.1,2024-03-30,2024-04-27,48.0,Membership,Cash Payment
6454504,1244704.1,2024-07-25,2024-08-04,48.0,Membership,Cash Payment
620804,1251631.1,2024-11-29,2025-03-31,48.0,Membership,Cash Payment
5019404,1242420.1,2024-06-10,2024-06-10,48.0,Membership,Cash Payment
4050804,1251925.1,2024-12-02,2025-08-07,48.0,Membership,Cash Payment
8081704,1248608.1,2024-10-04,2024-10-19,48.0,Membership,Cash Payment
4134604,1247672.1,2024-09-16,2024-09-26,48.0,Membership,Cash Payment
4502804,1252697.1,2024-12-13,2025-05-05,48.0,Membership,Cash Payment
9811604,1246941.1,2024-09-03,2024-09-15,48.0,Membership,Cash Payment
3691704,1248792.1,2024-10-07,2024-10-27,48.0,Membership,Cash Payment
2011704,1248223.1,2024-09-28,2024-09-29,48.0,Membership,Cash Payment
7012404,1238581.1,2024-03-23,2024-04-05,48.0,Membership,Cash Payment
616304,1237169.1,2024-02-22,2024-03-16,48.0,Membership,Cash Payment
5451904,1259070.1,2025-04-18,,48.0,General_Donation,Cash Payment
4991704,1248767.1,2024-10-07,2024-10-07,48.0,Membership,Cash Payment
2342104,1261457.1,2025-06-11,,48.0,Membership,Cash Payment
8938804,1255528.1,2025-02-01,2025-02-13,48.0,Membership,Cash Payment
2754804,1254007.1,2025-01-06,,48.0,Membership,Cash Payment
485404,1240323.1,2024-05-03,2024-05-04,48.0,Membership,Cash Payment
292404,1238874.1,2024-03-29,2024-05-06,48.0,Membership,Cash Payment
4271204,1263646.1,2025-07-29,,48.0,Membership,Cash Payment
216804,1254774.1,2025-01-18,2025-01-18,48.0,Membership,Cash Payment
2007804,1255251.1,2025-01-25,2025-01-25,48.0,Membership,Cash Payment
8668504,1246083.1,2024-08-19,2025-01-01,48.0,Membership,Cash Payment
7404204,1263868.1,2025-08-04,,48.0,Membership,Cash Payment
3954804,1254071.1,2025-01-07,2025-01-10,48.0,Membership,Cash Payment
3646204,1264495.1,2025-08-17,,48.0,Membership,Cash Payment
2898004,1260010.1,2025-05-09,,48.0,Membership,Cash Payment
6031704,1248529.1,2024-10-03,2024-11-02,48.0,Membership,Cash Payment
5993504,1244574.1,2024-07-21,2025-03-27,48.0,Membership,Cash Payment
8521104,1260935.1,2025-05-31,2025-05-31,48.0,Membership,Cash Payment
1570904,1263946.1,2025-08-07,,48.0,Membership,Cash Payment
5434804,1253809.1,2024-12-31,2025-01-03,48.0,Membership,Cash Payment
6468704,1251068.1,2024-11-21,2024-11-21,48.0,Membership,Cash Payment
3777704,1250683.1,2024-11-14,2024-12-19,48.0,Membership,Cash Payment
1990604,1246772.1,2024-08-31,2024-09-02,48.0,Membership,Cash Payment
9827004,1259285.1,2025-04-24,2025-05-12,48.0,Membership,Cash Payment
5027704,1250314.1,2024-11-05,2025-03-19,48.0,Membership,Cash Payment
6270304,1235626.1,2024-01-14,2024-06-24,48.0,Membership,Cash Payment
6900304,1235255.1,2024-01-04,2024-05-19,48.0,Membership,Cash Payment
1656204,1264670.1,2025-08-20,,48.0,Membership,Cash Payment
2397004,1259690.1,2025-05-02,,48.0,General_Donation,Cash Payment
6562804,1253141.1,2024-12-18,2024-12-20,48.0,Membership,Cash Payment
7634204,1263996.1,2025-08-07,,48.0,Membership,Cash Payment
6315804,1254497.1,2025-01-13,2025-06-02,48.0,Membership,Cash Payment
6762604,1247263.1,2024-09-08,2025-04-06,48.0,Membership,Cash Payment
2935404,1240047.1,2024-04-27,,48.0,General_Donation,Cash Payment
3815104,1261967.1,2025-06-20,2025-07-21,48.0,Membership,Cash Payment
5853304,12782906.3,2025-06-14,,48.0,General_Donation,Cash Payment
6754904,1257156.1,2025-03-08,2025-08-07,48.0,Membership,Cash Payment
1264804,1254102.1,2025-01-08,2025-01-09,48.0,Membership,Cash Payment
3319004,1260154.1,2025-05-12,2025-05-22,48.0,Membership,Cash Payment
7656204,1264657.1,2025-08-20,,48.0,Membership,Cash Payment
7236204,1264412.1,2025-08-15,,48.0,Membership,Cash Payment
7461904,1256366.1,2025-02-17,2025-06-30,48.0,Membership,Cash Payment
3307804,1255194.1,2025-01-25,2025-02-02,48.0,Membership,Cash Payment
2861204,1263628.1,2025-07-28,,48.0,Membership,Cash Payment
3622004,1258151.1,2025-03-28,2025-03-28,48.0,Membership,Cash Payment
8430804,1251801.1,2024-12-01,2024-12-07,48.0,Membership,Cash Payment
2052604,1247099.1,2024-09-06,2024-11-11,48.0,Membership,Cash Payment
4409704,1251476.1,2024-11-27,2024-12-02,48.0,Membership,Cash Payment
3815104,1261942.1,2025-06-20,2025-07-21,48.0,Membership,Cash Payment
5541904,1256266.1,2025-02-15,2025-02-28,48.0,Membership,Cash Payment
4730704,1248122.1,2024-09-27,2024-10-25,48.0,Membership,Cash Payment
4698004,1260025.1,2025-05-09,2025-05-09,48.0,Membership,Cash Payment
5751004,1258157.1,2025-03-28,2025-08-10,48.0,Membership,Cash Payment
5007804,1255234.1,2025-01-25,2025-02-01,48.0,Membership,Cash Payment
4267204,1264833.1,2025-08-23,,48.0,Membership,Cash Payment
5361204,1263547.1,2025-07-27,,48.0,Membership,Cash Payment
7797104,1262767.1,2025-07-06,,48.0,Membership,Cash Payment
2974504,1245002.1,2024-07-29,2024-08-26,48.0,Membership,Cash Payment
3655404,1240184.1,2024-04-29,2024-05-13,48.0,Membership,Cash Payment
5819994,1264436.1,2025-08-16,,48.0,Membership,Cash Payment
1156904,1257590.1,2025-03-17,2025-06-07,48.0,Membership,Cash Payment
5346504,1245572.1,2024-08-09,2024-08-16,48.0,Membership,Cash Payment
6783404,1239392.1,2024-04-08,2024-08-31,48.0,Membership,Cash Payment
5236804,1254935.1,2025-01-20,2025-01-20,48.0,Membership,Cash Payment
1252004,1258259.1,2025-03-30,2025-03-30,48.0,Membership,Cash Payment
3570004,1260778.1,2025-05-25,,48.0,Membership,Cash Payment
900604,1259111.1,2025-04-20,,48.0,General_Donation,Cash Payment
6736404,1240862.1,2024-05-12,,48.0,General_Donation,Cash Payment
2757204,1264713.1,2025-08-22,,48.0,Membership,Cash Payment
6656004,1259225.1,2025-04-21,2025-05-15,48.0,Membership,Cash Payment
6132804,1252945.1,2024-12-15,2025-06-16,48.0,Membership,Cash Payment
3198404,1242161.1,2024-06-07,2024-10-20,48.0,Membership,Cash Payment
8005404,1239876.1,2024-04-22,2024-05-30,48.0,Membership,Cash Payment
5869004,1260523.1,2025-05-19,2025-08-10,48.0,Membership,Cash Payment
5927904,1258058.1,2025-03-25,2025-04-18,48.0,Membership,Cash Payment
8720504,1242946.1,2024-06-23,2024-08-23,48.0,Membership,Cash Payment
6647004,1259428.1,2025-04-27,,48.0,General_Donation,Cash Payment
7396204,1264689.1,2025-08-21,2025-08-21,48.0,Membership,Cash Payment
5294204,1264026.1,2025-08-08,,48.0,Membership,Cash Payment
8397004,1259688.1,2025-05-02,,48.0,General_Donation,Cash Payment
8634194,12601662.3,2024-08-16,2024-10-20,48.0,Membership,Cash Payment
5602404,1238466.1,2024-03-22,2024-08-31,48.0,Membership,Cash Payment
6174304,12512865.3,2024-02-11,,50.0,General_Donation,Cash Payment
6671504,1256036.1,2025-02-10,,50.0,General_Donation,Cash Payment
5757304,12751936.3,2025-03-20,,50.0,Membership_TopUp,Cash Payment
2662604,12748588.3,2025-03-15,,50.0,Membership_TopUp,Cash Payment
4760994,12760357.3,2025-04-03,,50.0,General_Donation,Cash Payment
4351904,12761606.3,2025-04-04,,50.0,General_Donation,Cash Payment
5204504,12595194.3,2024-07-22,,50.0,General_Donation,Cash Payment
9902994,12512240.3,2024-02-09,,50.0,Membership_TopUp,Cash Payment
4405504,1247170.1,2024-09-08,,50.0,General_Donation,Cash Payment
2385504,1258264.1,2025-03-30,,50.0,General_Donation,Cash Payment
4755194,1240681.1,2024-05-10,,50.0,General_Donation,Cash Payment
8258304,12617463.3,2024-09-04,,50.0,Membership_TopUp,Cash Payment
3945404,12589348.3,2024-06-22,,50.0,Membership_TopUp,Cash Payment
2554804,1254062.1,2025-01-06,,60.0,General_Donation,Cash Payment
3456504,1245711.1,2024-08-11,,60.0,General_Donation,Cash Payment
7877404,1245923.1,2024-08-16,,60.0,General_Donation,Cash Payment
6982404,12759935.3,2025-04-02,,60.0,General_Donation,Cash Payment
5757304,12793463.3,2025-07-14,,70.0,Membership_TopUp,Cash Payment
6363504,12652931.3,2024-11-05,,70.0,Membership_TopUp,Cash Payment
8071504,1255421.1,2025-01-30,,70.0,General_Donation,Cash Payment
4540804,1252060.1,2024-12-05,,70.0,General_Donation,Cash Payment
2588694,1261356.1,2025-06-08,,72.0,Membership,Cash Payment
8213994,12591552.3,2024-06-28,,75.0,General_Donation,Cash Payment
4346194,1247220.1,2024-09-08,,76.0,Membership,Cash Payment
8518704,1251014.1,2024-11-18,,76.0,Membership,Cash Payment
2719404,1242438.1,2024-06-11,,88.0,General_Donation,Cash Payment
1334804,1253810.1,2024-12-31,,96.0,General_Donation,Cash Payment
3059404,1242592.1,2024-06-16,2025-07-04,96.0,Membership,Cash Payment
4102804,1253248.1,2024-12-19,,96.0,General_Donation,Cash Payment
9302404,1238535.1,2024-03-22,2025-01-25,96.0,Membership,Cash Payment
9815104,1261945.1,2025-06-20,,96.0,Membership,Cash Payment
7537704,1250350.1,2024-11-07,2025-01-24,96.0,Membership,Cash Payment
3042704,1249163.1,2024-10-14,,96.0,General_Donation,Cash Payment
154004,1258751.1,2025-04-12,,96.0,Membership,Cash Payment
3562504,1243708.1,2024-07-05,2024-08-09,96.0,Membership,Cash Payment
7496604,1247803.1,2024-09-20,2024-10-21,96.0,Membership,Cash Payment
7676904,1257730.1,2025-03-20,2025-05-23,96.0,Membership,Cash Payment
8051904,1256248.1,2025-02-15,2025-04-11,96.0,Membership,Cash Payment
9513804,1253288.1,2024-12-20,2025-02-23,96.0,Membership,Cash Payment
4754904,1257159.1,2025-03-08,,96.0,Membership,Cash Payment
8227904,1258025.1,2025-03-24,,96.0,Membership,Cash Payment
9443504,1244304.1,2024-07-15,2024-08-30,96.0,Membership,Cash Payment
3604104,1261551.1,2025-06-14,,96.0,Membership,Cash Payment
336504,1245447.1,2024-08-08,2025-03-27,96.0,Membership,Cash Payment
2532304,1252354.1,2024-12-08,,96.0,General_Donation,Cash Payment
7066104,1262459.1,2025-06-29,,96.0,Membership,Cash Payment
9198704,1251443.1,2024-11-25,,96.0,Membership,Cash Payment
505404,1239914.1,2024-04-23,2024-06-20,96.0,Membership,Cash Payment
7480404,1238298.1,2024-03-17,2024-05-03,96.0,Membership,Cash Payment
2268504,1246017.1,2024-08-18,2025-01-18,96.0,Membership,Cash Payment
1207704,1250102.1,2024-11-02,2024-12-19,96.0,Membership,Cash Payment
2838804,1255548.1,2025-02-01,2025-03-29,96.0,Membership,Cash Payment
3683404,1239335.1,2024-04-07,2024-09-20,96.0,Membership,Cash Payment
8886104,1262575.1,2025-07-01,,96.0,Membership,Cash Payment
8542004,1258238.1,2025-03-29,,96.0,Membership,Cash Payment
5704404,1249228.1,2024-10-17,,100.0,General_Donation,Cash Payment
6295404,12575007.3,2024-05-04,,100.0,General_Donation,Cash Payment
5534404,1239677.1,2024-04-14,,100.0,General_Donation,Cash Payment
2819404,1256880.1,2025-03-02,,100.0,General_Donation,Cash Payment
4147304,12548888.3,2024-03-03,,100.0,General_Donation,Cash Payment
8219404,12586974.3,2024-06-10,,100.0,General_Donation,Cash Payment
3917904,1258796.1,2025-04-13,,100.0,General_Donation,Cash Payment
2658094,12546266.3,2024-03-07,,100.0,General_Donation,Cash Payment
7680404,1238252.1,2024-03-17,,108.0,General_Donation,Cash Payment
153504,1247510.1,2024-09-13,,108.0,General_Donation,Cash Payment
134094,12645001.3,2024-10-03,,110.0,Membership_TopUp,Cash Payment
923504,1245866.1,2024-08-15,,110.0,General_Donation,Cash Payment
9233504,1246010.1,2024-08-17,,120.0,General_Donation,Cash Payment
6971504,1255980.1,2025-02-10,,120.0,General_Donation,Cash Payment
4174504,1244940.1,2024-07-28,,120.0,General_Donation,Cash Payment
2227894,1241596.1,2024-05-26,,130.0,General_Donation,Cash Payment
9383504,1244429.1,2024-07-19,,130.0,General_Donation,Cash Payment
3867604,1247926.1,2024-09-22,,132.0,General_Donation,Cash Payment
8359194,1251532.1,2024-11-28,,140.0,General_Donation,Cash Payment
7321704,12676755.3,2024-11-30,,140.0,Membership_TopUp,Cash Payment
1811704,1248256.1,2024-09-29,2025-06-22,144.0,Membership,Cash Payment
6245104,1262155.1,2025-06-23,,144.0,Membership,Cash Payment
9204104,1261558.1,2025-06-14,,144.0,Membership,Cash Payment
698904,1258101.1,2025-03-27,,144.0,Membership,Cash Payment
9454904,1257168.1,2025-03-08,,144.0,Membership,Cash Payment
6245104,1262149.1,2025-06-23,,144.0,Membership,Cash Payment
5670004,1260809.1,2025-05-26,2025-07-31,144.0,Membership,Cash Payment
6330004,1260576.1,2025-05-22,,144.0,Membership,Cash Payment
8164504,1244797.1,2024-07-26,,144.0,Membership,Cash Payment
557004,1259547.1,2025-04-29,2025-06-29,144.0,Membership,Cash Payment
2596704,1250037.1,2024-11-01,2025-06-22,144.0,Membership,Cash Payment
5200504,1242740.1,2024-06-20,2025-01-02,144.0,Membership,Cash Payment
8231904,1256184.1,2025-02-14,,144.0,Membership,Cash Payment
31104,1260936.1,2025-05-31,,144.0,Membership,Cash Payment
3584504,1245174.1,2024-08-03,,144.0,General_Donation,Cash Payment
6245104,1262137.1,2025-06-23,,144.0,Membership,Cash Payment
1738804,1255531.1,2025-02-01,2025-07-11,144.0,Membership,Cash Payment
8054904,1257113.1,2025-03-07,,144.0,Membership,Cash Payment
3009004,1260079.1,2025-05-10,,144.0,Membership,Cash Payment
4147304,1260890.1,2025-05-30,,144.0,Membership,Cash Payment
8876304,1237383.1,2024-02-28,2025-05-03,144.0,Membership,Cash Payment
2070004,1260755.1,2025-05-25,,144.0,Membership,Cash Payment
8524604,1247641.1,2024-09-15,2024-12-13,144.0,Membership,Cash Payment
6370004,1260759.1,2025-05-25,,144.0,Membership,Cash Payment
8876304,1237393.1,2024-02-28,2025-05-03,144.0,Membership,Cash Payment
4482504,1244004.1,2024-07-09,2025-01-21,144.0,Membership,Cash Payment
6245104,1262154.1,2025-06-23,,144.0,Membership,Cash Payment
